Vandområde;MarinReferenceKode;Lokalitetsnavn;ObservationsStedNr;ObservationsStedNavn;MC-stationsnr;Dato;Tid;MiljøcenterNavn;Dataleverandør;Antal delprøver (stk);Prøvenummer;Dybde (m);Prøvetagningsudstyr;Prøveredskabsareal (cm2);Maskevidde (um);Haps breddegrad;Haps længdegrad;Haps X_UTM;Haps Y_UTM;Artsrække;Artsnavn;Stadie;Antal (stk);Biomasse vådvægt (g);Biomasse tørvægt (g);Askevægt (g);Kontrol;Kvalitet;ObsSted_bredde;ObsSted_længde;ObsSted_X_UTM;ObsSted_Y_UTM
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"6";"2.80";"Haps";"143";"1000";"5442,725";"1151,091";"683686";"6066485";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"7";"0,5712";"0,239";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Annelida";"Tubificoides benedii";"Ej oplyst";"5";"0,0074";"0,0018";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Arthropoda";"Gammarus salinus";"Ej oplyst";"1";"0,0012";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Arthropoda";"Macroplea mutica";"Ej oplyst";"1";"0,0118";"0,0027";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"1";"0,0057";"0,0012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Mollusca";"Hydrobia sp.";"Ej oplyst";"8";"0,1293";"0,0843";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"4";"2.80";"Haps";"143";"1000";"5442,570";"1152,578";"685294";"6066263";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"3";"0,1531";"0,0593";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Annelida";"Polydora cornuta";"Ej oplyst";"3";"0,0083";"0,0015";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Annelida";"Pygospio elegans";"Ej oplyst";"2";"0,0017";"0,001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"3";"3.00";"Haps";"143";"1000";"5442,682";"1152,189";"684868";"6066454";"Annelida";"Pygospio elegans";"Ej oplyst";"3";"0,0049";"0,0027";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"2";"2.90";"Haps";"143";"1000";"5442,810";"1151,726";"684361";"6066671";"Annelida";"Pygospio elegans";"Ej oplyst";"1";"0,0021";"0,0013";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"3";"3.00";"Haps";"143";"1000";"5442,682";"1152,189";"684868";"6066454";"Mollusca";"Theodoxus fluviatilis";"Ej oplyst";"3";"0,047";"0,0248";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"1";"2.60";"Haps";"143";"1000";"5442,932";"1151,293";"683887";"6066878";"Annelida";"Platynereis dumerilii";"Ej oplyst";"1";"0,0129";"0,002";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"3";"3.00";"Haps";"143";"1000";"5442,682";"1152,189";"684868";"6066454";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"2";"0,0863";"0,0422";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"4";"2.80";"Haps";"143";"1000";"5442,570";"1152,578";"685294";"6066263";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0014";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"4";"2.80";"Haps";"143";"1000";"5442,570";"1152,578";"685294";"6066263";"Annelida";"Pygospio elegans";"Ej oplyst";"3";"0,0021";"0,0013";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"4";"2.80";"Haps";"143";"1000";"5442,570";"1152,578";"685294";"6066263";"Annelida";"Tubificoides benedii";"Ej oplyst";"3";"0,0036";"0,001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"1";"2.60";"Haps";"143";"1000";"5442,932";"1151,293";"683887";"6066878";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"10";"0,0158";"0,0023";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"1";"2.60";"Haps";"143";"1000";"5442,932";"1151,293";"683887";"6066878";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"2";"0,0007";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"1";"2.60";"Haps";"143";"1000";"5442,932";"1151,293";"683887";"6066878";"Arthropoda";"Idotea chelipes";"Ej oplyst";"1";"0,0131";"0,0038";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"4";"2.80";"Haps";"143";"1000";"5442,570";"1152,578";"685294";"6066263";"Mollusca";"Hydrobia sp.";"Ej oplyst";"11";"0,1634";"0,1101";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Mollusca";"Hydrobia sp.";"Ej oplyst";"20";"0,088";"0,0511";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Mollusca";"Mytilus edulis";"Ej oplyst";"2";"1,4296";"0,6156";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Nemertini";"Nemertini indet.";"Ej oplyst";"2";"0,0107";"0,0024";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Annelida";"Platynereis dumerilii";"Ej oplyst";"2";"0,0176";"0,0027";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"11";"0,0193";"0,0015";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Mollusca";"Hydrobia sp.";"Ej oplyst";"3";"0,0244";"0,0127";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Mollusca";"Littorina saxatilis";"Ej oplyst";"1";"0,04";"0,0198";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"12";"2.90";"Haps";"143";"1000";"5442,428";"1151,182";"683806";"6065939";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"51";"1,9772";"0,8374";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"14";"3.00";"Haps";"143";"1000";"5442,214";"1151,991";"684691";"6065578";"Annelida";"Platynereis dumerilii";"Ej oplyst";"5";"0,1189";"0,0165";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"14";"3.00";"Haps";"143";"1000";"5442,214";"1151,991";"684691";"6065578";"Mollusca";"Hydrobia sp.";"Ej oplyst";"10";"0,0828";"0,0482";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"14";"3.00";"Haps";"143";"1000";"5442,214";"1151,991";"684691";"6065578";"Mollusca";"Littorina saxatilis";"Ej oplyst";"5";"0,1307";"0,0663";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"18";"3.00";"Haps";"143";"1000";"5442,140";"1151,300";"683954";"6065410";"Annelida";"Pygospio elegans";"Ej oplyst";"1";"0,0015";"0,0012";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Mollusca";"Mya arenaria";"Ej oplyst";"1";"0,0259";"0,0124";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"4";"2.80";"Haps";"143";"1000";"5442,570";"1152,578";"685294";"6066263";"Mollusca";"Mytilus edulis";"Ej oplyst";"1";"0,8785";"0,3704";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"5";"2.90";"Haps";"143";"1000";"5442,446";"1152,961";"685714";"6066050";"Annelida";"Oligochaeta indet.";"Ej oplyst";"2";"0,0008";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"7";"2.60";"Haps";"143";"1000";"5442,612";"1151,467";"684098";"6066292";"Annelida";"Spionidae indet.";"Ej oplyst";"2";"0,0003";"0,0001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Nemertini";"Nemertini indet.";"Ej oplyst";"2";"0,0102";"0,0025";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2007-05-23";"0";"Naturstyrelsen";"Naturstyrelsen, Nykøbing F";"20";"8";"3.00";"Haps";"143";"1000";"5442,522";"1151,886";"684555";"6066144";"Annelida";"Pygospio elegans";"Ej oplyst";"4";"0,006";"0,003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"37";"1.70";"Smørstikke";"170";"1000";"5442,470";"1149,581";"682084";"6065947";"Mollusca";"Mya arenaria";"Ej oplyst";"1";"0,0474";"0,0145";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.60";"Smørstikke";"170";"1000";"5442,534";"1150,037";"682569";"6066085";"Arthropoda";"Gammarus salinus";"Ej oplyst";"1";"0,0017";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"38";"2.60";"Smørstikke";"170";"1000";"5442,534";"1150,037";"682569";"6066085";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"20";"0,0906";"0,0132";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.00";"Smørstikke";"170";"1000";"5442,733";"1150,515";"683067";"6066475";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0034";"0,0006";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.00";"Smørstikke";"170";"1000";"5442,733";"1150,515";"683067";"6066475";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"2";"0,0022";"0,0009";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"39";"2.00";"Smørstikke";"170";"1000";"5442,733";"1150,515";"683067";"6066475";"Mollusca";"Mya arenaria";"Ej oplyst";"2";"0,2902";"0,0927";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Nemertini";"Nemertini indet.";"Ej oplyst";"1";"0,0357";"0,0089";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0017";"0,0005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Arthropoda";"Corophium insidiosum";"Ej oplyst";"3";"0,0012";"0,0005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Arthropoda";"Gammarus salinus";"Ej oplyst";"1";"0,001";"0,0003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Arthropoda";"Microdeutopus gryllotalpa";"Ej oplyst";"1";"0,0017";"0,0005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"15";"0,066";"0,0165";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Mollusca";"Cerastoderma glaucum";"Ej oplyst";"1";"0,0505";"0,0298";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"40";"2.60";"Smørstikke";"170";"1000";"5442,891";"1150,860";"683426";"6066783";"Mollusca";"Mya arenaria";"Ej oplyst";"1";"0,0936";"0,0449";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"2.30";"Smørstikke";"170";"1000";"5443,021";"1151,030";"683598";"6067031";"Nemertini";"Nemertini indet.";"Ej oplyst";"1";"0,0038";"0,001";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"41";"2.30";"Smørstikke";"170";"1000";"5443,021";"1151,030";"683598";"6067031";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"2";"0,0013";"0,0005";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"2.10";"Smørstikke";"170";"1000";"5443,049";"1150,551";"683082";"6067063";"Annelida";"Polydora cornuta";"Ej oplyst";"1";"0,0023";"0,0004";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"2.10";"Smørstikke";"170";"1000";"5443,049";"1150,551";"683082";"6067063";"Arthropoda";"Idotea chelipes";"Ej oplyst";"1";"0,0107";"0,003";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"42";"2.10";"Smørstikke";"170";"1000";"5443,049";"1150,551";"683082";"6067063";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"9";"0,0249";"0,0044";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"18";"2.71";"Haps";"143";"1000";"5442,136";"1151,313";"683969";"6065403";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"12";"0,0557";"0,0108";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"19";"2.89";"Haps";"143";"1000";"5442,014";"1151,735";"684431";"6065196";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"4";"0,0167";"0,0034";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"21";"2.59";"Haps";"143";"1000";"5441,729";"1152,496";"685270";"6064701";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"3";"0,004";"0,0011";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"17";"2.10";"Haps";"143";"1000";"5442,227";"1150,934";"683555";"6065555";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"8";"0,0552";"0,0065";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
"Guldborgsund";"6253";"Guldborg Sund Bredning";"96250152";"625 Guldborg Sund";"BF Bredningen";"2011-05-16";"0";"Naturstyrelsen";"Naturstyrelsen";"42";"14";"2.89";"Haps";"143";"1000";"5442,207";"1152,007";"684708";"6065565";"Arthropoda";"Chironomidae indet.";"Ej oplyst";"11";"0,0626";"0,0104";"";"FagK";"GODK";"5442,429";"1151,764";"684431";"6065966"
